TARGET_ID,disease_id,03_Info_Molecules_ID,MOL_ID,molecule_name,ob,mw,alogp,caco2,bbb,hdon,hacc,drug-likeness,inchikey,PubChem_Cid,halflife,RBN,TPSA,FASA-,04_Info_Targets_ID,TAR_ID,drugbank_ID,target_name,34_Molecules_Targets_Relationships_ID,MOL ID
TAR00063,DIS00207,2159,MOL002213,"(Z)-1,3-di(phenyl)prop-2-en-1-one",47.27047866,208.270,3.702,1.48064,1.1777,0,1,0.084593,DQFBYFPFKXHELB-QXMHVHEDSA-N,5358548,20.250672,3,17.07,0.53094131,61,TAR00063,193,Beta-1 adrenergic receptor,19936,MOL002213
TAR00078,DIS00443,2161,MOL002215,Oleanic acid,8.40868338208,440.780,7.524,1.13510,0.96603,1,2,0.76536,MXEMKMNFLXVQBW-LNVXMQETSA-N,Not Available,,1,37.3,0.24899963,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,19952,MOL002215
TAR00003,DIS00442,2161,MOL002215,Oleanic acid,8.40868338208,440.780,7.524,1.13510,0.96603,1,2,0.76536,MXEMKMNFLXVQBW-LNVXMQETSA-N,Not Available,,1,37.3,0.24899963,3,TAR00003,7,"Nitric oxide synthase, inducible",19947,MOL002215
TAR00078,DIS00443,2162,MOL002216,9(S)-HOTrE,37.9157804643,294.480,4.844,0.43854,-0.32770,2,3,0.16641,RIGGEAZDTKMXSI-MEBVTJQTSA-N,6439873,4.400842,13,57.53,0.26968512,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,19968,MOL002216
TAR00003,DIS00442,2162,MOL002216,9(S)-HOTrE,37.9157804643,294.480,4.844,0.43854,-0.32770,2,3,0.16641,RIGGEAZDTKMXSI-MEBVTJQTSA-N,6439873,4.400842,13,57.53,0.26968512,3,TAR00003,7,"Nitric oxide synthase, inducible",19965,MOL002216
TAR00003,DIS00442,2164,MOL002218,scopolin,56.4468875286,354.340,-0.288,-1.05198,-1.75118,4,9,0.38714,SGTCGCCQZOUMJJ-XJBGLIRHSA-N,25791637,3.006583,4,138.82,0.26544279,3,TAR00003,7,"Nitric oxide synthase, inducible",19973,MOL002218
TAR00105,DIS00353,2165,MOL002219,Atropine,34.5278868663,289.410,1.996,0.15341,-0.29661,2,4,0.21417,GYWAGDTZHMAYLF-UXLLHSPISA-N,Not Available,3.117746,4,60.77,0.31474432,103,TAR00105,318,Alpha-2A adrenergic receptor,19991,MOL002219
TAR00078,DIS00443,2166,MOL002220,9(R)-HODE,36.42671434,296.500,5.289,0.44691,-0.20155,2,3,0.16334,NPDSHTNEKLQQIJ-WXUVIADPSA-N,16061059,3.896034,14,57.53,0.24717136,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20008,MOL002220
TAR00003,DIS00442,2168,MOL002222,sugiol,36.113534855,300.480,4.987,1.14054,0.69922,1,2,0.27648,IPEHJNRNYPOFII-ICSRJNTNSA-N,Not Available,14.619943,1,37.3,0.2726382,3,TAR00003,7,"Nitric oxide synthase, inducible",20011,MOL002222
TAR00078,DIS00443,2170,MOL002224,aurantiamide acetate,58.380794369,444.570,4.526,0.40909,-0.22162,2,6,0.5883,LYTQGZOGUOROGH-DEOSSOPVSA-N,Not Available,7.035985,12,84.5,0.3718937,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20047,MOL002224
TAR00003,DIS00442,2178,MOL002232,2-Cinnamoyl-glucose,17.0231529021,310.330,-0.002,-0.73121,-1.18643,4,7,0.21814,POOVYWIYTSHEES-QHAFYCPUSA-N,11972309,,5,116.45,0.35928997,3,TAR00003,7,"Nitric oxide synthase, inducible",20066,MOL002232
TAR00078,DIS00443,2178,MOL002232,2-Cinnamoyl-glucose,17.0231529021,310.330,-0.002,-0.73121,-1.18643,4,7,0.21814,POOVYWIYTSHEES-QHAFYCPUSA-N,11972309,,5,116.45,0.35928997,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20069,MOL002232
TAR00003,DIS00442,2181,MOL002235,EUPATIN,50.803075002,360.340,1.989,0.53246,-0.25937,3,8,0.40804,ZZEQOHMDRQUMMH-UHFFFAOYSA-N,5317287,13.939923,4,118.59,0.21680242,3,TAR00003,7,"Nitric oxide synthase, inducible",20075,MOL002235
TAR00078,DIS00443,2181,MOL002235,EUPATIN,50.803075002,360.340,1.989,0.53246,-0.25937,3,8,0.40804,ZZEQOHMDRQUMMH-UHFFFAOYSA-N,5317287,13.939923,4,118.59,0.21680242,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20080,MOL002235
TAR00003,DIS00442,2186,MOL002240,5-Carboxy-7-hydroxy-2-methyl-benzopyran-gamma-one,34.3969551399,220.190,1.239,0.14232,-0.25735,2,5,0.10508,ZCNVIPLKMDPDHM-UHFFFAOYSA-N,5315688,12.431095,1,87.74,0.36822766,3,TAR00003,7,"Nitric oxide synthase, inducible",20105,MOL002240
TAR00078,DIS00443,2194,MOL002249,gallocatechin,2.25623327539,306.290,1.653,-0.26626,-1.10777,6,7,0.27473,XMOCLSLCDHWDHP-SWLSCSKDSA-N,65084,,1,130.61,0.33277446,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20144,MOL002249
TAR00003,DIS00442,2194,MOL002249,gallocatechin,2.25623327539,306.290,1.653,-0.26626,-1.10777,6,7,0.27473,XMOCLSLCDHWDHP-SWLSCSKDSA-N,65084,,1,130.61,0.33277446,3,TAR00003,7,"Nitric oxide synthase, inducible",20140,MOL002249
TAR00491,DIS00353,2200,MOL002256,"1,8-dihydroxy-3-methoxy-2,6-dimethyl-9,10-anthraquinone",5.53287680088,298.310,3.230,0.62862,-0.27100,2,5,0.29474,XNUGMXPCSPSWTH-UHFFFAOYSA-N,21770756,,1,83.83,0.3279165,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20178,MOL002256
TAR00078,DIS00443,2200,MOL002256,"1,8-dihydroxy-3-methoxy-2,6-dimethyl-9,10-anthraquinone",5.53287680088,298.310,3.230,0.62862,-0.27100,2,5,0.29474,XNUGMXPCSPSWTH-UHFFFAOYSA-N,21770756,,1,83.83,0.3279165,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20162,MOL002256
TAR00003,DIS00442,2200,MOL002256,"1,8-dihydroxy-3-methoxy-2,6-dimethyl-9,10-anthraquinone",5.53287680088,298.310,3.230,0.62862,-0.27100,2,5,0.29474,XNUGMXPCSPSWTH-UHFFFAOYSA-N,21770756,,1,83.83,0.3279165,3,TAR00003,7,"Nitric oxide synthase, inducible",20156,MOL002256
TAR00491,DIS00353,2202,MOL002258,Physcion-9-O-beta-D-glucopyranoside_qt,20.2955114463,300.280,2.476,0.55974,-0.32653,3,6,0.29885,RFUIJLSRDQPNFO-UHFFFAOYSA-N,Not Available,,1,104.06,0.30961171,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20208,MOL002258
TAR00003,DIS00442,2202,MOL002258,Physcion-9-O-beta-D-glucopyranoside_qt,20.2955114463,300.280,2.476,0.55974,-0.32653,3,6,0.29885,RFUIJLSRDQPNFO-UHFFFAOYSA-N,Not Available,,1,104.06,0.30961171,3,TAR00003,7,"Nitric oxide synthase, inducible",20191,MOL002258
TAR00078,DIS00443,2202,MOL002258,Physcion-9-O-beta-D-glucopyranoside_qt,20.2955114463,300.280,2.476,0.55974,-0.32653,3,6,0.29885,RFUIJLSRDQPNFO-UHFFFAOYSA-N,Not Available,,1,104.06,0.30961171,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20196,MOL002258
TAR00078,DIS00443,2206,MOL002262,5-[(Z)-2-(3-hydroxy-4-methoxy-phenyl)vinyl]resorcinol,76.2517824256,258.290,2.998,0.66304,-0.02721,3,4,0.14768,PHMHDRYYFAYWEG-IHWYPQMZSA-N,10879760,4.779163,3,69.92,0.35016283,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20230,MOL002262
TAR00003,DIS00442,2206,MOL002262,5-[(Z)-2-(3-hydroxy-4-methoxy-phenyl)vinyl]resorcinol,76.2517824256,258.290,2.998,0.66304,-0.02721,3,4,0.14768,PHMHDRYYFAYWEG-IHWYPQMZSA-N,10879760,4.779163,3,69.92,0.35016283,3,TAR00003,7,"Nitric oxide synthase, inducible",20226,MOL002262
TAR00491,DIS00353,2212,MOL002268,rhein,47.0652099128,284.230,1.878,-0.19899,-0.98966,3,6,0.27678,FCDLCPWAQCPTKC-UHFFFAOYSA-N,10168,32.11726,1,111.9,0.46724373,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20265,MOL002268
TAR00078,DIS00443,2212,MOL002268,rhein,47.0652099128,284.230,1.878,-0.19899,-0.98966,3,6,0.27678,FCDLCPWAQCPTKC-UHFFFAOYSA-N,10168,32.11726,1,111.9,0.46724373,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20254,MOL002268
TAR00003,DIS00442,2212,MOL002268,rhein,47.0652099128,284.230,1.878,-0.19899,-0.98966,3,6,0.27678,FCDLCPWAQCPTKC-UHFFFAOYSA-N,10168,32.11726,1,111.9,0.46724373,3,TAR00003,7,"Nitric oxide synthase, inducible",20249,MOL002268
TAR00003,DIS00442,2221,MOL002279,Serotonin,42.9902529038,176.240,1.283,0.58814,-0.15731,4,2,0.057365,QZAYGJVTTNCVMB-UHFFFAOYSA-N,5202,-2.866306,2,62.04,0.21383041,3,TAR00003,7,"Nitric oxide synthase, inducible",20272,MOL002279
TAR00063,DIS00207,2221,MOL002279,Serotonin,42.9902529038,176.240,1.283,0.58814,-0.15731,4,2,0.057365,QZAYGJVTTNCVMB-UHFFFAOYSA-N,5202,-2.866306,2,62.04,0.21383041,61,TAR00063,193,Beta-1 adrenergic receptor,20279,MOL002279
TAR00491,DIS00353,2223,MOL002281,Toralactone,46.464364327,272.270,2.245,0.85524,0.36686,2,5,0.23965,WEHXAEGTVPWKDY-UHFFFAOYSA-N,5321980,3.546276,1,79.9,0.34771386,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20316,MOL002281
TAR00078,DIS00443,2223,MOL002281,Toralactone,46.464364327,272.270,2.245,0.85524,0.36686,2,5,0.23965,WEHXAEGTVPWKDY-UHFFFAOYSA-N,5321980,3.546276,1,79.9,0.34771386,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20306,MOL002281
TAR00003,DIS00442,2223,MOL002281,Toralactone,46.464364327,272.270,2.245,0.85524,0.36686,2,5,0.23965,WEHXAEGTVPWKDY-UHFFFAOYSA-N,5321980,3.546276,1,79.9,0.34771386,3,TAR00003,7,"Nitric oxide synthase, inducible",20302,MOL002281
TAR00491,DIS00353,2228,MOL002286,laccaic acid D,2.05961952383,300.230,1.611,-0.55969,-1.44186,4,7,0.31364,NXIPKLNPKSVNNS-UHFFFAOYSA-N,Not Available,,1,132.13,0.45806658,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20338,MOL002286
TAR00003,DIS00442,2241,MOL002299,DMR,68.6246274875,134.100,-0.955,-1.09440,-1.69985,3,5,0.017758,BJEPYKJPYRNKOW-UWTATZPHSA-N,92824,11.5585,3,94.83,0.42685857,3,TAR00003,7,"Nitric oxide synthase, inducible",20363,MOL002299
TAR00003,DIS00442,2242,MOL002300,10beta-Hydroxy-6beta-isobutyrylfuranoeremophilane,16.9429878733,320.470,3.901,0.87589,0.69619,1,4,0.29098,WWBNAQLGGJMUOJ-BIGGFVEDSA-N,442377,,3,59.67,0.24080065,3,TAR00003,7,"Nitric oxide synthase, inducible",20395,MOL002300
TAR00003,DIS00442,2243,MOL002301,DLA,44.5061472016,90.090,-0.311,-0.21484,-0.52679,2,3,0.0062739,JVTAAEKCZFNVCJ-UWTATZPHSA-N,61503,11.7068,1,57.53,0.36426291,3,TAR00003,7,"Nitric oxide synthase, inducible",20405,MOL002301
TAR00735,DIS00353,2243,MOL002301,DLA,44.5061472016,90.090,-0.311,-0.21484,-0.52679,2,3,0.0062739,JVTAAEKCZFNVCJ-UWTATZPHSA-N,61503,11.7068,1,57.53,0.36426291,713,TAR00735,2230,Catalase,20438,MOL002301
TAR00491,DIS00353,2251,MOL002309,indirubin,48.5903469422,262.280,1.877,1.05766,0.44414,2,4,0.25929,CRDNMYFJWFXOCH-BUHFOSPRSA-N,5359405,44.437145,0,65.72,0.43639734,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20544,MOL002309
TAR00003,DIS00442,2251,MOL002309,indirubin,48.5903469422,262.280,1.877,1.05766,0.44414,2,4,0.25929,CRDNMYFJWFXOCH-BUHFOSPRSA-N,5359405,44.437145,0,65.72,0.43639734,3,TAR00003,7,"Nitric oxide synthase, inducible",20524,MOL002309
TAR00078,DIS00443,2251,MOL002309,indirubin,48.5903469422,262.280,1.877,1.05766,0.44414,2,4,0.25929,CRDNMYFJWFXOCH-BUHFOSPRSA-N,5359405,44.437145,0,65.72,0.43639734,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20531,MOL002309
TAR00003,DIS00442,2252,MOL002310,Isatidine,7.18329992582,367.440,-1.335,-0.03152,-0.29296,2,7,0.48451,IEPRXAQTTLKZGF-FXGRWVCYSA-N,Not Available,,1,110.13,0.013886899,3,TAR00003,7,"Nitric oxide synthase, inducible",20552,MOL002310
TAR00078,DIS00443,2253,MOL002311,Glycyrol,90.7757822323,366.390,4.851,0.71361,-0.19965,2,6,0.66819,LWESBHWAOZORCQ-UHFFFAOYSA-N,5320083,9.849988,3,93.04,0.28250387,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20565,MOL002311
TAR00003,DIS00442,2253,MOL002311,Glycyrol,90.7757822323,366.390,4.851,0.71361,-0.19965,2,6,0.66819,LWESBHWAOZORCQ-UHFFFAOYSA-N,5320083,9.849988,3,93.04,0.28250387,3,TAR00003,7,"Nitric oxide synthase, inducible",20562,MOL002311
TAR00265,DIS00203,2264,MOL002322,isovitexin,31.2946428836,432.410,-0.057,-1.24369,-2.00563,7,10,0.71838,MYXNWGACZJSMBT-VJXVFPJBSA-N,162350,16.453912,3,181.05,0.33023548,253,TAR00265,777,Tumor necrosis factor,20607,MOL002322
TAR00003,DIS00442,2264,MOL002322,isovitexin,31.2946428836,432.410,-0.057,-1.24369,-2.00563,7,10,0.71838,MYXNWGACZJSMBT-VJXVFPJBSA-N,162350,16.453912,3,181.05,0.33023548,3,TAR00003,7,"Nitric oxide synthase, inducible",20605,MOL002322
TAR00078,DIS00443,2270,MOL002328,Feralolide,1.37269799709,344.340,2.364,-0.19653,-0.94657,4,7,0.38874,YAAJRTVBAVFJQG-CYBMUJFWSA-N,5317333,,3,124.29,0.4096027,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20627,MOL002328
TAR00003,DIS00442,2273,MOL002331,N-Methylflindersine,32.3578755234,241.310,1.724,1.34945,1.10443,0,3,0.17705,RJZFGBNKPOVCHQ-UHFFFAOYSA-N,72819,0.409809,0,31.23,0.33062023,3,TAR00003,7,"Nitric oxide synthase, inducible",20639,MOL002331
TAR00078,DIS00443,2273,MOL002331,N-Methylflindersine,32.3578755234,241.310,1.724,1.34945,1.10443,0,3,0.17705,RJZFGBNKPOVCHQ-UHFFFAOYSA-N,72819,0.409809,0,31.23,0.33062023,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20647,MOL002331
TAR00003,DIS00442,2274,MOL002332,STOCK1N-53032,27.7868937217,297.380,1.815,0.84389,0.36783,1,4,0.33379,OGJKMZVUJJYWKO-CYBMUJFWSA-N,Not Available,,2,47.56,0.22280285,3,TAR00003,7,"Nitric oxide synthase, inducible",20669,MOL002332
TAR00105,DIS00353,2276,MOL002334,Homocresol,35.8963259439,152.210,2.489,1.35654,1.41907,1,2,0.030114,CHWNEIVBYREQRF-UHFFFAOYSA-N,62465,11.237184,2,29.46,0.27183411,103,TAR00105,318,Alpha-2A adrenergic receptor,20708,MOL002334
TAR00063,DIS00207,2276,MOL002334,Homocresol,35.8963259439,152.210,2.489,1.35654,1.41907,1,2,0.030114,CHWNEIVBYREQRF-UHFFFAOYSA-N,62465,11.237184,2,29.46,0.27183411,61,TAR00063,193,Beta-1 adrenergic receptor,20707,MOL002334
TAR00078,DIS00443,2281,MOL002339,9-Oxofarnesol,58.7529936258,236.390,3.619,0.93031,0.78420,1,2,0.071898,VCXVMWVWGVWZPY-PUCXRGNASA-N,5320326,7.981752,7,37.3,0.27040681,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20744,MOL002339
TAR00003,DIS00442,2281,MOL002339,9-Oxofarnesol,58.7529936258,236.390,3.619,0.93031,0.78420,1,2,0.071898,VCXVMWVWGVWZPY-PUCXRGNASA-N,5320326,7.981752,7,37.3,0.27040681,3,TAR00003,7,"Nitric oxide synthase, inducible",20741,MOL002339
TAR00491,DIS00353,2282,MOL002341,Hesperetin,70.3120888077,302.300,2.281,0.37228,-0.24847,3,6,0.27252,AIONOLUJZLIMTK-AWEZNQCLSA-N,72281,15.776047,2,96.22,0.32749006,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20769,MOL002341
TAR00003,DIS00442,2282,MOL002341,Hesperetin,70.3120888077,302.300,2.281,0.37228,-0.24847,3,6,0.27252,AIONOLUJZLIMTK-AWEZNQCLSA-N,72281,15.776047,2,96.22,0.32749006,3,TAR00003,7,"Nitric oxide synthase, inducible",20754,MOL002341
TAR00078,DIS00443,2282,MOL002341,Hesperetin,70.3120888077,302.300,2.281,0.37228,-0.24847,3,6,0.27252,AIONOLUJZLIMTK-AWEZNQCLSA-N,72281,15.776047,2,96.22,0.32749006,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20759,MOL002341
TAR00003,DIS00442,2285,MOL002344,cyclanoline,2.638620912,342.450,3.187,0.95903,0.26988,2,4,0.57404,YCIOKGJTVKMJLN-INIZCTEOSA-N,3082134,,2,58.92,0.16241519,3,TAR00003,7,"Nitric oxide synthase, inducible",20784,MOL002344
TAR00078,DIS00443,2285,MOL002344,cyclanoline,2.638620912,342.450,3.187,0.95903,0.26988,2,4,0.57404,YCIOKGJTVKMJLN-INIZCTEOSA-N,3082134,,2,58.92,0.16241519,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20794,MOL002344
TAR00491,DIS00353,2286,MOL002345,Aristololactum,24.14849113,293.290,2.353,0.83247,-0.00501,1,5,0.57512,MXOKGWUJNGEKBH-UHFFFAOYSA-N,Not Available,,1,60.55,0.32516137,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20834,MOL002345
TAR00003,DIS00442,2286,MOL002345,Aristololactum,24.14849113,293.290,2.353,0.83247,-0.00501,1,5,0.57512,MXOKGWUJNGEKBH-UHFFFAOYSA-N,Not Available,,1,60.55,0.32516137,3,TAR00003,7,"Nitric oxide synthase, inducible",20821,MOL002345
TAR00491,DIS00353,2287,MOL002346,Betaine,24.8010461222,341.290,2.897,0.36288,-0.34759,1,7,0.55439,BFFPRIPRSOFAGF-UHFFFAOYSA-N,2236,,3,110.81,0.054072522,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",20850,MOL002346
TAR00078,DIS00443,2287,MOL002346,Betaine,24.8010461222,341.290,2.897,0.36288,-0.34759,1,7,0.55439,BFFPRIPRSOFAGF-UHFFFAOYSA-N,2236,,3,110.81,0.054072522,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20842,MOL002346
TAR00003,DIS00442,2287,MOL002346,Betaine,24.8010461222,341.290,2.897,0.36288,-0.34759,1,7,0.55439,BFFPRIPRSOFAGF-UHFFFAOYSA-N,2236,,3,110.81,0.054072522,3,TAR00003,7,"Nitric oxide synthase, inducible",20837,MOL002346
TAR00003,DIS00442,2288,MOL002347,(R)-Allantoin,96.9036197401,158.140,-1.765,-0.99335,-1.36727,5,7,0.033656,POJWUDADGALRAB-PVQJCKRUSA-N,439713,11.3285,1,113.32,0.38639247,3,TAR00003,7,"Nitric oxide synthase, inducible",20855,MOL002347
TAR00003,DIS00442,2296,MOL002356,Dichotomitin,12.6310658713,358.320,2.067,0.44090,-0.38148,2,8,0.54578,PFFOGGCBLWTCPM-UHFFFAOYSA-N,5316653,,3,107.59,0.23113312,3,TAR00003,7,"Nitric oxide synthase, inducible",20864,MOL002356
TAR00078,DIS00443,2296,MOL002356,Dichotomitin,12.6310658713,358.320,2.067,0.44090,-0.38148,2,8,0.54578,PFFOGGCBLWTCPM-UHFFFAOYSA-N,5316653,,3,107.59,0.23113312,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,20871,MOL002356
TAR00063,DIS00207,2301,MOL002361,Terragon,36.5897969975,148.220,2.822,1.72489,1.83114,0,1,0.027965,ZFMSMUAANRJZFM-UHFFFAOYSA-N,8815,1.787879,3,9.23,0.34425431,61,TAR00063,193,Beta-1 adrenergic receptor,20921,MOL002361
TAR00105,DIS00353,2301,MOL002361,Terragon,36.5897969975,148.220,2.822,1.72489,1.83114,0,1,0.027965,ZFMSMUAANRJZFM-UHFFFAOYSA-N,8815,1.787879,3,9.23,0.34425431,103,TAR00105,318,Alpha-2A adrenergic receptor,20924,MOL002361
TAR00105,DIS00353,2320,MOL002380,cis-Anethol,30.8567370767,148.220,2.768,1.77155,1.94400,0,1,0.027821,RUVINXPYWBROJD-ARJAWSKDSA-N,1549040,1.713379,2,9.23,0.35275647,103,TAR00105,318,Alpha-2A adrenergic receptor,21000,MOL002380
TAR00003,DIS00442,2322,MOL002382,"1-(1,6,8-trihydroxy-3-methyl-2-naphthyl)ethanone",43.289243861,232.250,2.162,0.55199,0.17350,3,4,0.11807,MUWYBCVOKHQYED-UHFFFAOYSA-N,23643241,18.486253,1,77.76,0.41305465,3,TAR00003,7,"Nitric oxide synthase, inducible",21026,MOL002382
TAR00003,DIS00442,2324,MOL002384,"14-Deoxy-11,12-didehydroandrographolide",13.6003473406,332.480,2.097,0.09166,-0.67530,2,4,0.3167,UBNOIXAAVRZNIR-FJIXYKPMSA-N,Not Available,,3,66.76,0.28888947,3,TAR00003,7,"Nitric oxide synthase, inducible",21045,MOL002384
TAR00078,DIS00443,2328,MOL002388,Delphin_qt,57.761704444,303.260,1.674,0.11969,-0.66302,6,7,0.2786,FIWBGOJSWDYABY-UHFFFAOYSA-N,Not Available,1.430423,1,134.52,0.34856778,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,21056,MOL002388
TAR00003,DIS00442,2328,MOL002388,Delphin_qt,57.761704444,303.260,1.674,0.11969,-0.66302,6,7,0.2786,FIWBGOJSWDYABY-UHFFFAOYSA-N,Not Available,1.430423,1,134.52,0.34856778,3,TAR00003,7,"Nitric oxide synthase, inducible",21052,MOL002388
TAR00491,DIS00353,2328,MOL002388,Delphin_qt,57.761704444,303.260,1.674,0.11969,-0.66302,6,7,0.2786,FIWBGOJSWDYABY-UHFFFAOYSA-N,Not Available,1.430423,1,134.52,0.34856778,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",21064,MOL002388
TAR00078,DIS00443,2332,MOL002392,Deltoin,46.692808838,328.390,2.475,0.55431,-0.11822,0,5,0.36837,SKWHTELMVBBPHJ-MQNTZWLQSA-N,Not Available,7.697134,4,65.74,0.32269388,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,21073,MOL002392
TAR00003,DIS00442,2332,MOL002392,Deltoin,46.692808838,328.390,2.475,0.55431,-0.11822,0,5,0.36837,SKWHTELMVBBPHJ-MQNTZWLQSA-N,Not Available,7.697134,4,65.74,0.32269388,3,TAR00003,7,"Nitric oxide synthase, inducible",21067,MOL002392
TAR00003,DIS00442,2335,MOL002395,Deoxyandrographolide,56.3040972996,334.500,3.024,0.18100,-0.48769,2,4,0.31451,GVRNTWSGBWPJGS-QKMNUUQDSA-N,15922991,2.785425,4,66.76,0.26579845,3,TAR00003,7,"Nitric oxide synthase, inducible",21087,MOL002395
TAR00491,DIS00353,2338,MOL002398,Karanjin,69.556865053,292.300,2.942,1.22452,0.62211,0,4,0.33616,LKPQNZRGGNOPPU-UHFFFAOYSA-N,100633,13.153379,2,52.58,0.25679827,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",21100,MOL002398
TAR00214,DIS00353,2339,MOL002399,TMPEA,47.5444688525,211.290,1.208,0.63541,-0.00293,2,4,0.061139,RHCSKNNOAZULRK-UHFFFAOYSA-N,4076,3.522968,5,53.71,0.15464492,205,TAR00214,629,Alpha-2B adrenergic receptor,21115,MOL002399
TAR00105,DIS00353,2339,MOL002399,TMPEA,47.5444688525,211.290,1.208,0.63541,-0.00293,2,4,0.061139,RHCSKNNOAZULRK-UHFFFAOYSA-N,4076,3.522968,5,53.71,0.15464492,103,TAR00105,318,Alpha-2A adrenergic receptor,21108,MOL002399
TAR00063,DIS00207,2339,MOL002399,TMPEA,47.5444688525,211.290,1.208,0.63541,-0.00293,2,4,0.061139,RHCSKNNOAZULRK-UHFFFAOYSA-N,4076,3.522968,5,53.71,0.15464492,61,TAR00063,193,Beta-1 adrenergic receptor,21106,MOL002399
TAR00003,DIS00442,2357,MOL002417,fuzitine,25.789326471,342.450,3.122,1.02103,0.69476,2,4,0.54396,AOTJXRDBBGNUGI-CYBMUJFWSA-N,Not Available,,2,58.92,0.16693057,3,TAR00003,7,"Nitric oxide synthase, inducible",21126,MOL002417
TAR00214,DIS00353,2370,MOL002430,Salsolinol,36.8340946719,179.240,1.285,0.80819,0.66689,3,3,0.062047,IBRKLUSXDYATLG-LURJTMIESA-N,91588,1.874779,0,52.49,0.28559729,205,TAR00214,629,Alpha-2B adrenergic receptor,21170,MOL002430
TAR00063,DIS00207,2370,MOL002430,Salsolinol,36.8340946719,179.240,1.285,0.80819,0.66689,3,3,0.062047,IBRKLUSXDYATLG-LURJTMIESA-N,91588,1.874779,0,52.49,0.28559729,61,TAR00063,193,Beta-1 adrenergic receptor,21161,MOL002430
TAR00105,DIS00353,2370,MOL002430,Salsolinol,36.8340946719,179.240,1.285,0.80819,0.66689,3,3,0.062047,IBRKLUSXDYATLG-LURJTMIESA-N,91588,1.874779,0,52.49,0.28559729,103,TAR00105,318,Alpha-2A adrenergic receptor,21164,MOL002430
TAR00078,DIS00443,2393,MOL002454,10-Gingerdione,21.4239723913,348.530,5.679,0.69150,0.11396,2,4,0.28569,NHHPKXDVSZIFHK-VLGSPTGOSA-N,Not Available,,13,66.76,0.24381933,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,21236,MOL002454
TAR00003,DIS00442,2393,MOL002454,10-Gingerdione,21.4239723913,348.530,5.679,0.69150,0.11396,2,4,0.28569,NHHPKXDVSZIFHK-VLGSPTGOSA-N,Not Available,,13,66.76,0.24381933,3,TAR00003,7,"Nitric oxide synthase, inducible",21229,MOL002454
TAR00063,DIS00207,2393,MOL002454,10-Gingerdione,21.4239723913,348.530,5.679,0.69150,0.11396,2,4,0.28569,NHHPKXDVSZIFHK-VLGSPTGOSA-N,Not Available,,13,66.76,0.24381933,61,TAR00063,193,Beta-1 adrenergic receptor,21234,MOL002454
TAR00078,DIS00443,2398,MOL002459,(S)-5-Hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-tetradecanone,19.1377113533,350.550,5.298,0.48136,0.03601,2,4,0.2834,AIULWNKTYPZYAN-SFHVURJKSA-N,168115,,14,66.76,0.22744676,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,21269,MOL002459
